2515.618
2472.835
2490.840
2487.968
2461.890
2490.871
2470.128
2470.284
2494.193
2453.049
2517.833
2479.410
2468.371
2497.768
2459.173
2484.405
2492.320
2454.562
2492.264
2478.014
2471.125
2489.487
2451.871
2506.850
2491.004
2460.376
2488.503
2477.987
2470.476
2487.206
2457.708
2490.435
2487.334
2458.925
2495.475
2486.959
2473.360
2488.891
2455.006
2495.190
2482.822
2464.928
2489.023
2454.165
2487.035
2491.776
2454.727
2524.896
2484.212
2465.541
2488.366
2454.566
2489.527
2488.512
2456.761
2492.231
2474.241
2463.965
2486.598
2476.055
2490.005
2516.721
2461.148
2486.578
2477.514
2488.258
2490.503
2455.260
2488.249
2482.583
2464.661
2491.694
2472.237
2472.810
2504.873
2452.789
2485.578
2495.847
2479.896
2508.777
2486.926
2494.943
2493.265
2456.830
2515.102
2492.414
2476.291
2501.069
2464.767
2503.070
2494.564
2469.365
2507.789
2495.002
2462.882
2489.367
2450.325
2496.981
2495.180
2458.459
2503.111
2485.222
2482.198
2486.909
2456.521
2502.354
2500.918
2468.580
2503.436
2492.591
2486.123
2492.382
2457.293
2498.142
2510.450
2466.640
2520.085
2479.809
2497.993
2504.811
2473.935
2491.788
2503.227
2473.750
2507.350
2482.996
2488.555
2495.925
2466.091
2488.543
2488.951
2467.882
2505.783
2487.216
2486.548
2500.143
2468.759
2493.202
2498.807
2473.037
2499.254
2475.145
2472.641
2501.910
2459.953
2494.965
2499.872
2480.244
2506.824
2486.848
2478.591
2507.851
2550.855
2600.888
2586.674
2579.032
2612.610
2599.485
2578.720
2604.862
2586.763
2533.247
2490.170
2474.567
2500.584
2494.976
2470.848
2529.747
2499.876
2471.642
2517.513
2678.372
2486.027
2498.362
2457.330
2502.286
2523.695
2574.744
2617.106
2602.646
2586.501
2592.967
2527.557
2507.186
2506.546
2470.182
2503.180
2497.233
2474.125
2494.160
2502.701
2570.257
2609.890
2576.000
2604.104
2573.907
2472.360
2504.458
2500.033
2504.991
